departamento,anio,causa,siniestros
SAN MARTIN,2015,INVACIÓN DE CARRIL,4
SAN MARTIN,2015,VEHÍCULO MAL ESTACIONADO,8
SAN MARTIN,2015,FACTOR AMBIENTAL,3
SAN MARTIN,2015,EBRIEDAD DEL PEATÓN,0
SAN MARTIN,2015,NO IDENTIFICA LA CAUSA,2
SAN MARTIN,2015,NO HAY CERTEZA DE LA CAUSA,4
SAN MARTIN,2016,EXCESO DE VELOCIDAD,704
SAN MARTIN,2016,EBRIEDAD DEL CONDUTOR,240
SAN MARTIN,2016,IMPRUDENCIA DEL CONDUCTOR,651
SAN MARTIN,2016,IMPRUDENCIA DEL PEATÓN,91
SAN MARTIN,2016,IMPRUDENCIA DEL PASAJERO,6
SAN MARTIN,2016,EXCESO DE CARGA,6
SAN MARTIN,2016,DESACATO DE SEÑAL DE TRÁNSITO,24
SAN MARTIN,2016,FALLA MECÁNICA,42
SAN MARTIN,2016,FALLA DE LUCES,7
SAN MARTIN,2016,PISTA EN MAL ESTADO,76
SAN MARTIN,2016,SEÑALIZACIÓN DEFECTUOSA,12
SAN MARTIN,2016,OTROS,115
SAN MARTIN,2016,INVACIÓN DE CARRIL,2
SAN MARTIN,2016,VEHÍCULO MAL ESTACIONADO,1
SAN MARTIN,2016,FACTOR AMBIENTAL,16
SAN MARTIN,2016,EBRIEDAD DEL PEATÓN,1
SAN MARTIN,2016,NO IDENTIFICA LA CAUSA,4
SAN MARTIN,2016,NO HAY CERTEZA DE LA CAUSA,4
SAN MARTIN,2017,EXCESO DE VELOCIDAD,362
SAN MARTIN,2017,EBRIEDAD DEL CONDUTOR,107
SAN MARTIN,2017,IMPRUDENCIA DEL CONDUCTOR,717
SAN MARTIN,2017,IMPRUDENCIA DEL PEATÓN,58
SAN MARTIN,2017,IMPRUDENCIA DEL PASAJERO,1
SAN MARTIN,2017,EXCESO DE CARGA,2
SAN MARTIN,2017,DESACATO DE SEÑAL DE TRÁNSITO,5
SAN MARTIN,2017,FALLA MECÁNICA,38
SAN MARTIN,2017,FALLA DE LUCES,7
SAN MARTIN,2017,PISTA EN MAL ESTADO,50
SAN MARTIN,2017,SEÑALIZACIÓN DEFECTUOSA,2
SAN MARTIN,2017,OTROS,87
SAN MARTIN,2017,INVACIÓN DE CARRIL,19
SAN MARTIN,2017,VEHÍCULO MAL ESTACIONADO,6
SAN MARTIN,2017,FACTOR AMBIENTAL,20
SAN MARTIN,2017,EBRIEDAD DEL PEATÓN,0
SAN MARTIN,2017,NO IDENTIFICA LA CAUSA,48
SAN MARTIN,2017,NO HAY CERTEZA DE LA CAUSA,4
SAN MARTIN,2018,EXCESO DE VELOCIDAD,300
SAN MARTIN,2018,IMPRUDENCIA DEL CONDUCTOR,591
SAN MARTIN,2018,EBRIEDAD DEL CONDUTOR,91
SAN MARTIN,2018,IMPRUDENCIA DEL PEATÓN,37
SAN MARTIN,2018,IMPRUDENCIA DEL PASAJERO,1
SAN MARTIN,2018,EXCESO DE CARGA,2
SAN MARTIN,2018,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,1
SAN MARTIN,2018,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
SAN MARTIN,2018,FALLA MECÁNICA,24
SAN MARTIN,2018,FALLA DE LUCES,4
SAN MARTIN,2018,PISTA EN MAL ESTADO,41
SAN MARTIN,2018,SEÑALIZACIÓN DEFECTUOSA,0
SAN MARTIN,2018,INVACIÓN DE CARRIL,4
SAN MARTIN,2018,VEHÍCULO MAL ESTACIONADO,0
SAN MARTIN,2018,FACTOR AMBIENTAL,41
SAN MARTIN,2018,EBRIEDAD DEL PEATÓN,0
SAN MARTIN,2018,NO IDENTIFICA LA CAUSA,9
SAN MARTIN,2018,NO HAY CERTEZA DE LA CAUSA,14
SAN MARTIN,2018,OTROS,183
SAN MARTIN,2019,EXCESO DE VELOCIDAD,212
SAN MARTIN,2019,IMPRUDENCIA DEL CONDUCTOR,527
SAN MARTIN,2019,EBRIEDAD DEL CONDUTOR,85
SAN MARTIN,2019,IMPRUDENCIA DEL PEATÓN,26
SAN MARTIN,2019,IMPRUDENCIA DEL PASAJERO,2
SAN MARTIN,2019,EXCESO DE CARGA,0
SAN MARTIN,2019,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,0
SAN MARTIN,2019,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
SAN MARTIN,2019,FALLA MECÁNICA,17
SAN MARTIN,2019,FALLA DE LUCES,2
SAN MARTIN,2019,PISTA EN MAL ESTADO,23
SAN MARTIN,2019,SEÑALIZACIÓN DEFECTUOSA,2
SAN MARTIN,2019,INVACIÓN DE CARRIL,0
SAN MARTIN,2019,VEHÍCULO MAL ESTACIONADO,1
SAN MARTIN,2019,FACTOR AMBIENTAL,42
SAN MARTIN,2019,EBRIEDAD DEL PEATÓN,0
SAN MARTIN,2019,NO IDENTIFICA LA CAUSA,47
SAN MARTIN,2019,NO HAY CERTEZA DE LA CAUSA,5
SAN MARTIN,2019,OTROS,269
SAN MARTIN,2020,EXCESO DE VELOCIDAD,130
SAN MARTIN,2020,IMPRUDENCIA DEL CONDUCTOR,320
SAN MARTIN,2020,EBRIEDAD DEL CONDUTOR,50
SAN MARTIN,2020,IMPRUDENCIA DEL PEATÓN,11
SAN MARTIN,2020,IMPRUDENCIA DEL PASAJERO,4
SAN MARTIN,2020,EXCESO DE CARGA,0
SAN MARTIN,2020,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,0
SAN MARTIN,2020,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
SAN MARTIN,2020,FALLA MECÁNICA,19
SAN MARTIN,2020,FALLA DE LUCES,2
SAN MARTIN,2020,PISTA EN MAL ESTADO,23
SAN MARTIN,2020,SEÑALIZACIÓN DEFECTUOSA,0
SAN MARTIN,2020,INVACIÓN DE CARRIL,1
SAN MARTIN,2020,VEHÍCULO MAL ESTACIONADO,0
SAN MARTIN,2020,FACTOR AMBIENTAL,17
SAN MARTIN,2020,EBRIEDAD DEL PEATÓN,0
SAN MARTIN,2020,NO IDENTIFICA LA CAUSA,66
SAN MARTIN,2020,NO HAY CERTEZA DE LA CAUSA,1
SAN MARTIN,2020,OTROS,236
SAN MARTIN,2021,EXCESO DE VELOCIDAD,194
SAN MARTIN,2021,IMPRUDENCIA DEL CONDUCTOR,474
SAN MARTIN,2021,EBRIEDAD DEL CONDUTOR,57
SAN MARTIN,2021,IMPRUDENCIA DEL PEATÓN,14
SAN MARTIN,2021,IMPRUDENCIA DEL PASAJERO,0
SAN MARTIN,2021,EXCESO DE CARGA,0
SAN MARTIN,2021,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,0
SAN MARTIN,2021,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
SAN MARTIN,2021,FALLA MECÁNICA,15
SAN MARTIN,2021,FALLA DE LUCES,3
SAN MARTIN,2021,PISTA EN MAL ESTADO,19
SAN MARTIN,2021,SEÑALIZACIÓN DEFECTUOSA,0
SAN MARTIN,2021,INVACIÓN DE CARRIL,0
SAN MARTIN,2021,VEHÍCULO MAL ESTACIONADO,0
SAN MARTIN,2021,FACTOR AMBIENTAL,14
SAN MARTIN,2021,EBRIEDAD DEL PEATÓN,0
SAN MARTIN,2021,NO IDENTIFICA LA CAUSA,25
SAN MARTIN,2021,NO HAY CERTEZA DE LA CAUSA,11
SAN MARTIN,2021,OTROS,266
SAN MARTIN,2022,EXCESO DE VELOCIDAD,235
SAN MARTIN,2022,IMPRUDENCIA DEL CONDUCTOR,394
SAN MARTIN,2022,EBRIEDAD DEL CONDUTOR,47
SAN MARTIN,2022,IMPRUDENCIA DEL PEATÓN,11
SAN MARTIN,2022,IMPRUDENCIA DEL PASAJERO,0
SAN MARTIN,2022,EXCESO DE CARGA,0
SAN MARTIN,2022,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,1
SAN MARTIN,2022,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
SAN MARTIN,2022,FALLA MECÁNICA,11
SAN MARTIN,2022,FALTA DE LUCES,3
SAN MARTIN,2022,PISTA EN MAL ESTADO,24
SAN MARTIN,2022,SEÑALIZACIÓN DEFECTUOSA,0
SAN MARTIN,2022,INVACIÓN DE CARRIL,0
SAN MARTIN,2022,VEHÍCULO MAL ESTACIONADO,0
SAN MARTIN,2022,FACTOR AMBIENTAL,13
SAN MARTIN,2022,EBRIEDAD DEL PEATÓN,0
SAN MARTIN,2022,NO IDENTIFICA LA CAUSA,0
SAN MARTIN,2022,NO HAY CERTEZA DE LA CAUSA,0
SAN MARTIN,2022,OTROS,540
SAN MARTIN,2023,EXCESO DE VELOCIDAD,176
SAN MARTIN,2023,IMPRUDENCIA DEL CONDUCTOR,418
SAN MARTIN,2023,EBRIEDAD DEL CONDUTOR,82
SAN MARTIN,2023,IMPRUDENCIA DEL PEATÓN,32
SAN MARTIN,2023,IMPRUDENCIA DEL PASAJERO,3
SAN MARTIN,2023,EXCESO DE CARGA,2
SAN MARTIN,2023,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,1
SAN MARTIN,2023,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
SAN MARTIN,2023,FALLA MECÁNICA,16
SAN MARTIN,2023,FALTA DE LUCES,10
SAN MARTIN,2023,PISTA EN MAL ESTADO,22
SAN MARTIN,2023,SEÑALIZACIÓN DEFECTUOSA,0
SAN MARTIN,2023,INVACIÓN DE CARRIL,1
SAN MARTIN,2023,VEHÍCULO MAL ESTACIONADO,0
SAN MARTIN,2023,FACTOR AMBIENTAL,20
SAN MARTIN,2023,EBRIEDAD DEL PEATÓN,2
SAN MARTIN,2023,NO IDENTIFICA LA CAUSA,174
SAN MARTIN,2023,NO HAY CERTEZA DE LA CAUSA,75
SAN MARTIN,2023,OTROS,476
SAN MARTIN,2024,EXCESO DE VELOCIDAD,171
SAN MARTIN,2024,IMPRUDENCIA DEL CONDUCTOR,535
SAN MARTIN,2024,EBRIEDAD DEL CONDUTOR,49
SAN MARTIN,2024,IMPRUDENCIA DEL PEATÓN,34
SAN MARTIN,2024,IMPRUDENCIA DEL PASAJERO,13
SAN MARTIN,2024,EXCESO DE CARGA,0
SAN MARTIN,2024,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,0
SAN MARTIN,2024,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,2
SAN MARTIN,2024,FALLA MECÁNICA,12
SAN MARTIN,2024,FALTA DE LUCES,1
SAN MARTIN,2024,PISTA EN MAL ESTADO,71
SAN MARTIN,2024,SEÑALIZACIÓN DEFECTUOSA,2
SAN MARTIN,2024,INVACIÓN DE CARRIL,6
SAN MARTIN,2024,VEHÍCULO MAL ESTACIONADO,0
SAN MARTIN,2024,FACTOR AMBIENTAL,29
SAN MARTIN,2024,EBRIEDAD DEL PEATÓN,0
SAN MARTIN,2024,NO IDENTIFICA LA CAUSA,59
SAN MARTIN,2024,NO HAY CERTEZA DE LA CAUSA,5
SAN MARTIN,2024,OTROS,757
TACNA,2008,EXCESO DE VELOCIDAD,52
TACNA,2008,EBRIEDAD DEL CONDUTOR,56
TACNA,2008,IMPRUDENCIA DEL CONDUCTOR,91
TACNA,2008,IMPRUDENCIA DEL PEATÓN,30
TACNA,2008,IMPRUDENCIA DEL PASAJERO,2
TACNA,2008,EXCESO DE CARGA,0
TACNA,2008,DESACATO DE SEÑAL DE TRÁNSITO,3
TACNA,2008,FALLA MECÁNICA,3
TACNA,2008,FALLA DE LUCES,0
TACNA,2008,PISTA EN MAL ESTADO,0
TACNA,2008,SEÑALIZACIÓN DEFECTUOSA,0
TACNA,2008,OTROS,6
TACNA,2009,EXCESO DE VELOCIDAD,284
TACNA,2009,EBRIEDAD DEL CONDUTOR,180
TACNA,2009,IMPRUDENCIA DEL CONDUCTOR,550
TACNA,2009,IMPRUDENCIA DEL PEATÓN,91
TACNA,2009,IMPRUDENCIA DEL PASAJERO,9
TACNA,2009,EXCESO DE CARGA,1
TACNA,2009,DESACATO DE SEÑAL DE TRÁNSITO,12
TACNA,2009,FALLA MECÁNICA,21
TACNA,2009,FALLA DE LUCES,0
TACNA,2009,PISTA EN MAL ESTADO,12
TACNA,2009,SEÑALIZACIÓN DEFECTUOSA,12
TACNA,2009,OTROS,36
TACNA,2010,EXCESO DE VELOCIDAD,284
TACNA,2010,EBRIEDAD DEL CONDUTOR,180
TACNA,2010,IMPRUDENCIA DEL CONDUCTOR,550
TACNA,2010,IMPRUDENCIA DEL PEATÓN,91
TACNA,2010,IMPRUDENCIA DEL PASAJERO,9
TACNA,2010,EXCESO DE CARGA,1
TACNA,2010,DESACATO DE SEÑAL DE TRÁNSITO,12
TACNA,2010,FALLA MECÁNICA,21
TACNA,2010,FALLA DE LUCES,0
TACNA,2010,PISTA EN MAL ESTADO,12
TACNA,2010,SEÑALIZACIÓN DEFECTUOSA,12
TACNA,2010,OTROS,36
TACNA,2011,EXCESO DE VELOCIDAD,343
TACNA,2011,EBRIEDAD DEL CONDUTOR,211
TACNA,2011,IMPRUDENCIA DEL CONDUCTOR,450
TACNA,2011,IMPRUDENCIA DEL PEATÓN,57
TACNA,2011,IMPRUDENCIA DEL PASAJERO,28
TACNA,2011,EXCESO DE CARGA,10
TACNA,2011,DESACATO DE SEÑAL DE TRÁNSITO,29
TACNA,2011,FALLA MECÁNICA,20
TACNA,2011,FALLA DE LUCES,13
TACNA,2011,PISTA EN MAL ESTADO,36
TACNA,2011,SEÑALIZACIÓN DEFECTUOSA,31
TACNA,2011,OTROS,61
TACNA,2012,EXCESO DE VELOCIDAD,442
TACNA,2012,EBRIEDAD DEL CONDUTOR,211
TACNA,2012,IMPRUDENCIA DEL CONDUCTOR,498
TACNA,2012,IMPRUDENCIA DEL PEATÓN,107
TACNA,2012,IMPRUDENCIA DEL PASAJERO,40
TACNA,2012,EXCESO DE CARGA,1
TACNA,2012,DESACATO DE SEÑAL DE TRÁNSITO,7
TACNA,2012,FALLA MECÁNICA,33
TACNA,2012,FALLA DE LUCES,5
TACNA,2012,PISTA EN MAL ESTADO,30
TACNA,2012,SEÑALIZACIÓN DEFECTUOSA,4
TACNA,2012,OTROS,87
TACNA,2013,EXCESO DE VELOCIDAD,505
TACNA,2013,EBRIEDAD DEL CONDUTOR,208
TACNA,2013,IMPRUDENCIA DEL CONDUCTOR,514
TACNA,2013,IMPRUDENCIA DEL PEATÓN,130
TACNA,2013,IMPRUDENCIA DEL PASAJERO,20
TACNA,2013,EXCESO DE CARGA,0
TACNA,2013,DESACATO DE SEÑAL DE TRÁNSITO,95
TACNA,2013,FALLA MECÁNICA,61
TACNA,2013,FALLA DE LUCES,4
TACNA,2013,PISTA EN MAL ESTADO,22
TACNA,2013,SEÑALIZACIÓN DEFECTUOSA,3
TACNA,2013,OTROS,46
TACNA,2014,EXCESO DE VELOCIDAD,451
TACNA,2014,EBRIEDAD DEL CONDUTOR,135
TACNA,2014,IMPRUDENCIA DEL CONDUCTOR,420
TACNA,2014,IMPRUDENCIA DEL PEATÓN,163
TACNA,2014,IMPRUDENCIA DEL PASAJERO,17
TACNA,2014,EXCESO DE CARGA,2
TACNA,2014,DESACATO DE SEÑAL DE TRÁNSITO,69
TACNA,2014,FALLA MECÁNICA,23
TACNA,2014,FALLA DE LUCES,1
TACNA,2014,PISTA EN MAL ESTADO,21
TACNA,2014,SEÑALIZACIÓN DEFECTUOSA,4
TACNA,2014,OTROS,43
TACNA,2015,EXCESO DE VELOCIDAD,449
TACNA,2015,EBRIEDAD DEL CONDUTOR,64
TACNA,2015,IMPRUDENCIA DEL CONDUCTOR,370
TACNA,2015,IMPRUDENCIA DEL PEATÓN,122
TACNA,2015,IMPRUDENCIA DEL PASAJERO,15
TACNA,2015,EXCESO DE CARGA,0
TACNA,2015,DESACATO DE SEÑAL DE TRÁNSITO,35
TACNA,2015,FALLA MECÁNICA,22
TACNA,2015,FALLA DE LUCES,0
TACNA,2015,PISTA EN MAL ESTADO,22
TACNA,2015,SEÑALIZACIÓN DEFECTUOSA,3
TACNA,2015,OTROS,11
TACNA,2015,INVACIÓN DE CARRIL,14
TACNA,2015,VEHÍCULO MAL ESTACIONADO,0
TACNA,2015,FACTOR AMBIENTAL,3
TACNA,2015,EBRIEDAD DEL PEATÓN,0
TACNA,2015,NO IDENTIFICA LA CAUSA,8
TACNA,2015,NO HAY CERTEZA DE LA CAUSA,4
TACNA,2016,EXCESO DE VELOCIDAD,281
TACNA,2016,EBRIEDAD DEL CONDUTOR,86
TACNA,2016,IMPRUDENCIA DEL CONDUCTOR,301
TACNA,2016,IMPRUDENCIA DEL PEATÓN,93
TACNA,2016,IMPRUDENCIA DEL PASAJERO,1
TACNA,2016,EXCESO DE CARGA,0
TACNA,2016,DESACATO DE SEÑAL DE TRÁNSITO,17
TACNA,2016,FALLA MECÁNICA,40
TACNA,2016,FALLA DE LUCES,0
TACNA,2016,PISTA EN MAL ESTADO,7
TACNA,2016,SEÑALIZACIÓN DEFECTUOSA,1
TACNA,2016,OTROS,12
TACNA,2016,INVACIÓN DE CARRIL,7
TACNA,2016,VEHÍCULO MAL ESTACIONADO,0
TACNA,2016,FACTOR AMBIENTAL,0
TACNA,2016,EBRIEDAD DEL PEATÓN,1
TACNA,2016,NO IDENTIFICA LA CAUSA,43
TACNA,2016,NO HAY CERTEZA DE LA CAUSA,20
TACNA,2017,EXCESO DE VELOCIDAD,163
TACNA,2017,EBRIEDAD DEL CONDUTOR,50
TACNA,2017,IMPRUDENCIA DEL CONDUCTOR,327
TACNA,2017,IMPRUDENCIA DEL PEATÓN,27
TACNA,2017,IMPRUDENCIA DEL PASAJERO,0
TACNA,2017,EXCESO DE CARGA,0
TACNA,2017,DESACATO DE SEÑAL DE TRÁNSITO,0
TACNA,2017,FALLA MECÁNICA,12
TACNA,2017,FALLA DE LUCES,3
TACNA,2017,PISTA EN MAL ESTADO,5
TACNA,2017,SEÑALIZACIÓN DEFECTUOSA,0
TACNA,2017,OTROS,92
TACNA,2017,INVACIÓN DE CARRIL,5
TACNA,2017,VEHÍCULO MAL ESTACIONADO,0
TACNA,2017,FACTOR AMBIENTAL,1
TACNA,2017,EBRIEDAD DEL PEATÓN,0
TACNA,2017,NO IDENTIFICA LA CAUSA,21
TACNA,2017,NO HAY CERTEZA DE LA CAUSA,75
TACNA,2018,EXCESO DE VELOCIDAD,157
TACNA,2018,IMPRUDENCIA DEL CONDUCTOR,339
TACNA,2018,EBRIEDAD DEL CONDUTOR,95
TACNA,2018,IMPRUDENCIA DEL PEATÓN,54
TACNA,2018,IMPRUDENCIA DEL PASAJERO,1
TACNA,2018,EXCESO DE CARGA,4
TACNA,2018,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,2
TACNA,2018,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
TACNA,2018,FALLA MECÁNICA,21
TACNA,2018,FALLA DE LUCES,2
TACNA,2018,PISTA EN MAL ESTADO,5
TACNA,2018,SEÑALIZACIÓN DEFECTUOSA,2
TACNA,2018,INVACIÓN DE CARRIL,18
TACNA,2018,VEHÍCULO MAL ESTACIONADO,2
TACNA,2018,FACTOR AMBIENTAL,4
TACNA,2018,EBRIEDAD DEL PEATÓN,3
TACNA,2018,NO IDENTIFICA LA CAUSA,33
TACNA,2018,NO HAY CERTEZA DE LA CAUSA,43
TACNA,2018,OTROS,198
TACNA,2019,EXCESO DE VELOCIDAD,329
TACNA,2019,IMPRUDENCIA DEL CONDUCTOR,406
TACNA,2019,EBRIEDAD DEL CONDUTOR,184
TACNA,2019,IMPRUDENCIA DEL PEATÓN,47
TACNA,2019,IMPRUDENCIA DEL PASAJERO,2
TACNA,2019,EXCESO DE CARGA,0
TACNA,2019,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,21
TACNA,2019,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,9
TACNA,2019,FALLA MECÁNICA,29
TACNA,2019,FALLA DE LUCES,3
TACNA,2019,PISTA EN MAL ESTADO,6
TACNA,2019,SEÑALIZACIÓN DEFECTUOSA,1
TACNA,2019,INVACIÓN DE CARRIL,17
TACNA,2019,VEHÍCULO MAL ESTACIONADO,2
TACNA,2019,FACTOR AMBIENTAL,4
TACNA,2019,EBRIEDAD DEL PEATÓN,2
TACNA,2019,NO IDENTIFICA LA CAUSA,33
TACNA,2019,NO HAY CERTEZA DE LA CAUSA,43
TACNA,2019,OTROS,159
TACNA,2020,EXCESO DE VELOCIDAD,181
TACNA,2020,IMPRUDENCIA DEL CONDUCTOR,240
TACNA,2020,EBRIEDAD DEL CONDUTOR,43
TACNA,2020,IMPRUDENCIA DEL PEATÓN,26
TACNA,2020,IMPRUDENCIA DEL PASAJERO,1
TACNA,2020,EXCESO DE CARGA,0
TACNA,2020,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,5
TACNA,2020,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,3
TACNA,2020,FALLA MECÁNICA,10
TACNA,2020,FALLA DE LUCES,0
TACNA,2020,PISTA EN MAL ESTADO,6
TACNA,2020,SEÑALIZACIÓN DEFECTUOSA,0
TACNA,2020,INVACIÓN DE CARRIL,7
TACNA,2020,VEHÍCULO MAL ESTACIONADO,0
TACNA,2020,FACTOR AMBIENTAL,7
TACNA,2020,EBRIEDAD DEL PEATÓN,1
TACNA,2020,NO IDENTIFICA LA CAUSA,24
TACNA,2020,NO HAY CERTEZA DE LA CAUSA,40
TACNA,2020,OTROS,125
TACNA,2021,EXCESO DE VELOCIDAD,88
TACNA,2021,IMPRUDENCIA DEL CONDUCTOR,340
TACNA,2021,EBRIEDAD DEL CONDUTOR,74
TACNA,2021,IMPRUDENCIA DEL PEATÓN,20
TACNA,2021,IMPRUDENCIA DEL PASAJERO,0
TACNA,2021,EXCESO DE CARGA,0
TACNA,2021,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,5
TACNA,2021,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
TACNA,2021,FALLA MECÁNICA,9
TACNA,2021,FALLA DE LUCES,0
TACNA,2021,PISTA EN MAL ESTADO,11
TACNA,2021,SEÑALIZACIÓN DEFECTUOSA,3
TACNA,2021,INVACIÓN DE CARRIL,11
TACNA,2021,VEHÍCULO MAL ESTACIONADO,1
TACNA,2021,FACTOR AMBIENTAL,9
TACNA,2021,EBRIEDAD DEL PEATÓN,0
TACNA,2021,NO IDENTIFICA LA CAUSA,69
TACNA,2021,NO HAY CERTEZA DE LA CAUSA,68
TACNA,2021,OTROS,72
TACNA,2022,EXCESO DE VELOCIDAD,122
TACNA,2022,IMPRUDENCIA DEL CONDUCTOR,374
TACNA,2022,EBRIEDAD DEL CONDUTOR,76
TACNA,2022,IMPRUDENCIA DEL PEATÓN,21
TACNA,2022,IMPRUDENCIA DEL PASAJERO,2
TACNA,2022,EXCESO DE CARGA,1
TACNA,2022,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,6
TACNA,2022,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
TACNA,2022,FALLA MECÁNICA,16
TACNA,2022,FALTA DE LUCES,1
TACNA,2022,PISTA EN MAL ESTADO,10
TACNA,2022,SEÑALIZACIÓN DEFECTUOSA,0
TACNA,2022,INVACIÓN DE CARRIL,4
TACNA,2022,VEHÍCULO MAL ESTACIONADO,1
TACNA,2022,FACTOR AMBIENTAL,1
TACNA,2022,EBRIEDAD DEL PEATÓN,1
TACNA,2022,NO IDENTIFICA LA CAUSA,35
TACNA,2022,NO HAY CERTEZA DE LA CAUSA,61
TACNA,2022,OTROS,215
TACNA,2023,EXCESO DE VELOCIDAD,70
TACNA,2023,IMPRUDENCIA DEL CONDUCTOR,405
TACNA,2023,EBRIEDAD DEL CONDUTOR,87
TACNA,2023,IMPRUDENCIA DEL PEATÓN,19
TACNA,2023,IMPRUDENCIA DEL PASAJERO,1
TACNA,2023,EXCESO DE CARGA,0
TACNA,2023,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,5
TACNA,2023,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
TACNA,2023,FALLA MECÁNICA,10
TACNA,2023,FALTA DE LUCES,0
TACNA,2023,PISTA EN MAL ESTADO,12
TACNA,2023,SEÑALIZACIÓN DEFECTUOSA,0
TACNA,2023,INVACIÓN DE CARRIL,6
TACNA,2023,VEHÍCULO MAL ESTACIONADO,0
TACNA,2023,FACTOR AMBIENTAL,2
TACNA,2023,EBRIEDAD DEL PEATÓN,1
TACNA,2023,NO IDENTIFICA LA CAUSA,292
TACNA,2023,NO HAY CERTEZA DE LA CAUSA,66
TACNA,2023,OTROS,61
TACNA,2024,EXCESO DE VELOCIDAD,77
TACNA,2024,IMPRUDENCIA DEL CONDUCTOR,370
TACNA,2024,EBRIEDAD DEL CONDUTOR,99
TACNA,2024,IMPRUDENCIA DEL PEATÓN,28
TACNA,2024,IMPRUDENCIA DEL PASAJERO,0
TACNA,2024,EXCESO DE CARGA,0
TACNA,2024,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,0
TACNA,2024,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
TACNA,2024,FALLA MECÁNICA,13
TACNA,2024,FALTA DE LUCES,0
TACNA,2024,PISTA EN MAL ESTADO,7
TACNA,2024,SEÑALIZACIÓN DEFECTUOSA,0
TACNA,2024,INVACIÓN DE CARRIL,2
TACNA,2024,VEHÍCULO MAL ESTACIONADO,0
TACNA,2024,FACTOR AMBIENTAL,7
TACNA,2024,EBRIEDAD DEL PEATÓN,1
TACNA,2024,NO IDENTIFICA LA CAUSA,308
TACNA,2024,NO HAY CERTEZA DE LA CAUSA,112
TACNA,2024,OTROS,136
TUMBES,2008,EXCESO DE VELOCIDAD,39
TUMBES,2008,EBRIEDAD DEL CONDUTOR,23
TUMBES,2008,IMPRUDENCIA DEL CONDUCTOR,98
TUMBES,2008,IMPRUDENCIA DEL PEATÓN,23
TUMBES,2008,IMPRUDENCIA DEL PASAJERO,3
TUMBES,2008,EXCESO DE CARGA,29
TUMBES,2008,DESACATO DE SEÑAL DE TRÁNSITO,8
TUMBES,2008,FALLA MECÁNICA,13
TUMBES,2008,FALLA DE LUCES,5
TUMBES,2008,PISTA EN MAL ESTADO,2
TUMBES,2008,SEÑALIZACIÓN DEFECTUOSA,0
TUMBES,2008,OTROS,66
TUMBES,2009,EXCESO DE VELOCIDAD,52
TUMBES,2009,EBRIEDAD DEL CONDUTOR,32
TUMBES,2009,IMPRUDENCIA DEL CONDUCTOR,189
TUMBES,2009,IMPRUDENCIA DEL PEATÓN,22
TUMBES,2009,IMPRUDENCIA DEL PASAJERO,5
TUMBES,2009,EXCESO DE CARGA,0
TUMBES,2009,DESACATO DE SEÑAL DE TRÁNSITO,1
TUMBES,2009,FALLA MECÁNICA,4
TUMBES,2009,FALLA DE LUCES,1
TUMBES,2009,PISTA EN MAL ESTADO,2
TUMBES,2009,SEÑALIZACIÓN DEFECTUOSA,2
TUMBES,2009,OTROS,26
TUMBES,2010,EXCESO DE VELOCIDAD,52
TUMBES,2010,EBRIEDAD DEL CONDUTOR,32
TUMBES,2010,IMPRUDENCIA DEL CONDUCTOR,189
