departamento,anio,franja_horaria,siniestros
MADRE DE DIOS,2021,22:01 A 24:00,53
MADRE DE DIOS,2022,00:01 A 02:00,25
MADRE DE DIOS,2022,02:01 A 04:00,26
MADRE DE DIOS,2022,04:01 A 06:00,33
MADRE DE DIOS,2022,06:01 A 08:00,52
MADRE DE DIOS,2022,08:01 A 10:00,57
MADRE DE DIOS,2022,10:01 A 12:00,83
MADRE DE DIOS,2022,12:01 A 14:00,94
MADRE DE DIOS,2022,14:01 A 16:00,76
MADRE DE DIOS,2022,16:01 A 18:00,60
MADRE DE DIOS,2022,18:01 A 20:00,105
MADRE DE DIOS,2022,20:01 A 22:00,82
MADRE DE DIOS,2022,22:01 A 24:00,49
MADRE DE DIOS,2023,00:01 A 02:00,23
MADRE DE DIOS,2023,02:01 A 04:00,41
MADRE DE DIOS,2023,04:01 A 06:00,19
MADRE DE DIOS,2023,06:01 A 08:00,34
MADRE DE DIOS,2023,08:01 A 10:00,22
MADRE DE DIOS,2023,10:01 A 12:00,39
MADRE DE DIOS,2023,12:01 A 14:00,55
MADRE DE DIOS,2023,14:01 A 16:00,55
MADRE DE DIOS,2023,16:01 A 18:00,56
MADRE DE DIOS,2023,18:01 A 20:00,33
MADRE DE DIOS,2023,20:01 A 22:00,51
MADRE DE DIOS,2023,22:01 A 24:00,34
MADRE DE DIOS,2024,00:01 A 02:00,8
MADRE DE DIOS,2024,02:01 A 04:00,16
MADRE DE DIOS,2024,04:01 A 06:00,19
MADRE DE DIOS,2024,06:01 A 08:00,27
MADRE DE DIOS,2024,08:01 A 10:00,27
MADRE DE DIOS,2024,10:01 A 12:00,77
MADRE DE DIOS,2024,12:01 A 14:00,66
MADRE DE DIOS,2024,14:01 A 16:00,49
MADRE DE DIOS,2024,16:01 A 18:00,37
MADRE DE DIOS,2024,18:01 A 20:00,39
MADRE DE DIOS,2024,20:01 A 22:00,20
MADRE DE DIOS,2024,22:01 A 24:00,19
MOQUEGUA,2008,08:00 A 14:00,160
MOQUEGUA,2008,14:00 A 20:00,225
MOQUEGUA,2008,20:00 A 02:00,134
MOQUEGUA,2008,02:00 A 08:00,135
MOQUEGUA,2009,08:00 A 14:00,155
MOQUEGUA,2009,14:00 A 20:00,169
MOQUEGUA,2009,20:00 A 02:00,119
MOQUEGUA,2009,02:00 A 08:00,111
MOQUEGUA,2010,08:00 A 14:00,181
MOQUEGUA,2010,14:00 A 20:00,226
MOQUEGUA,2010,20:00 A 02:00,131
MOQUEGUA,2010,02:00 A 08:00,118
MOQUEGUA,2011,08:00 A 14:00,242
MOQUEGUA,2011,14:00 A 20:00,224
MOQUEGUA,2011,20:00 A 02:00,167
MOQUEGUA,2011,02:00 A 08:00,129
MOQUEGUA,2012,08:00 A 14:00,225
MOQUEGUA,2012,14:00 A 20:00,212
MOQUEGUA,2012,20:00 A 02:00,175
MOQUEGUA,2012,02:00 A 08:00,149
MOQUEGUA,2013,08:00 A 14:00,233
MOQUEGUA,2013,14:00 A 20:00,269
MOQUEGUA,2013,20:00 A 02:00,198
MOQUEGUA,2013,02:00 A 08:00,144
MOQUEGUA,2014,08:00 A 14:00,171
MOQUEGUA,2014,14:00 A 20:00,216
MOQUEGUA,2014,20:00 A 02:00,160
MOQUEGUA,2014,02:00 A 08:00,118
MOQUEGUA,2015,00:01 A 02:00,18
MOQUEGUA,2015,02:01 A 04:00,51
MOQUEGUA,2015,04:01 A 06:00,36
MOQUEGUA,2015,06:01 A 08:00,58
MOQUEGUA,2015,08:01 A 10:00,64
MOQUEGUA,2015,10:01 A 12:00,41
MOQUEGUA,2015,12:01 A 14:00,40
MOQUEGUA,2015,14:01 A 16:00,85
MOQUEGUA,2015,16:01 A 18:00,31
MOQUEGUA,2015,18:01 A 20:00,54
MOQUEGUA,2015,20:01 A 22:00,69
MOQUEGUA,2015,22:01 A 24:00,26
MOQUEGUA,2016,00:01 A 02:00,16
MOQUEGUA,2016,02:01 A 04:00,29
MOQUEGUA,2016,04:01 A 06:00,31
MOQUEGUA,2016,06:01 A 08:00,45
MOQUEGUA,2016,08:01 A 10:00,66
MOQUEGUA,2016,10:01 A 12:00,64
MOQUEGUA,2016,12:01 A 14:00,40
MOQUEGUA,2016,14:01 A 16:00,50
MOQUEGUA,2016,16:01 A 18:00,71
MOQUEGUA,2016,18:01 A 20:00,60
MOQUEGUA,2016,20:01 A 22:00,66
MOQUEGUA,2016,22:01 A 24:00,21
MOQUEGUA,2017,00:01 A 02:00,39
MOQUEGUA,2017,02:01 A 04:00,28
MOQUEGUA,2017,04:01 A 06:00,40
MOQUEGUA,2017,06:01 A 08:00,59
MOQUEGUA,2017,08:01 A 10:00,58
MOQUEGUA,2017,10:01 A 12:00,60
MOQUEGUA,2017,12:01 A 14:00,55
MOQUEGUA,2017,14:01 A 16:00,58
MOQUEGUA,2017,16:01 A 18:00,64
MOQUEGUA,2017,18:01 A 20:00,52
MOQUEGUA,2017,20:01 A 22:00,38
MOQUEGUA,2017,22:01 A 24:00,32
MOQUEGUA,2018,00:01 A 02:00,26
MOQUEGUA,2018,02:01 A 04:00,36
MOQUEGUA,2018,04:01 A 06:00,41
MOQUEGUA,2018,06:01 A 08:00,56
MOQUEGUA,2018,08:01 A 10:00,49
MOQUEGUA,2018,10:01 A 12:00,45
MOQUEGUA,2018,12:01 A 14:00,61
MOQUEGUA,2018,14:01 A 16:00,44
MOQUEGUA,2018,16:01 A 18:00,43
MOQUEGUA,2018,18:01 A 20:00,46
MOQUEGUA,2018,20:01 A 22:00,39
MOQUEGUA,2018,22:01 A 24:00,23
MOQUEGUA,2019,00:01 A 02:00,14
MOQUEGUA,2019,02:01 A 04:00,14
MOQUEGUA,2019,04:01 A 06:00,57
MOQUEGUA,2019,06:01 A 08:00,56
MOQUEGUA,2019,08:01 A 10:00,49
MOQUEGUA,2019,10:01 A 12:00,50
MOQUEGUA,2019,12:01 A 14:00,56
MOQUEGUA,2019,14:01 A 16:00,53
MOQUEGUA,2019,16:01 A 18:00,57
MOQUEGUA,2019,18:01 A 20:00,69
MOQUEGUA,2019,20:01 A 22:00,41
MOQUEGUA,2019,22:01 A 24:00,18
MOQUEGUA,2020,00:01 A 02:00,8
MOQUEGUA,2020,02:01 A 04:00,5
MOQUEGUA,2020,04:01 A 06:00,51
MOQUEGUA,2020,06:01 A 08:00,22
MOQUEGUA,2020,08:01 A 10:00,45
MOQUEGUA,2020,10:01 A 12:00,35
MOQUEGUA,2020,12:01 A 14:00,33
MOQUEGUA,2020,14:01 A 16:00,30
MOQUEGUA,2020,16:01 A 18:00,18
MOQUEGUA,2020,18:01 A 20:00,26
MOQUEGUA,2020,20:01 A 22:00,27
MOQUEGUA,2020,22:01 A 24:00,10
MOQUEGUA,2021,00:01 A 02:00,16
MOQUEGUA,2021,02:01 A 04:00,26
MOQUEGUA,2021,04:01 A 06:00,45
MOQUEGUA,2021,06:01 A 08:00,35
MOQUEGUA,2021,08:01 A 10:00,30
MOQUEGUA,2021,10:01 A 12:00,46
MOQUEGUA,2021,12:01 A 14:00,43
MOQUEGUA,2021,14:01 A 16:00,55
MOQUEGUA,2021,16:01 A 18:00,44
MOQUEGUA,2021,18:01 A 20:00,69
MOQUEGUA,2021,20:01 A 22:00,54
MOQUEGUA,2021,22:01 A 24:00,32
MOQUEGUA,2022,00:01 A 02:00,30
MOQUEGUA,2022,02:01 A 04:00,31
MOQUEGUA,2022,04:01 A 06:00,62
MOQUEGUA,2022,06:01 A 08:00,64
MOQUEGUA,2022,08:01 A 10:00,54
MOQUEGUA,2022,10:01 A 12:00,79
MOQUEGUA,2022,12:01 A 14:00,51
MOQUEGUA,2022,14:01 A 16:00,72
MOQUEGUA,2022,16:01 A 18:00,62
MOQUEGUA,2022,18:01 A 20:00,62
MOQUEGUA,2022,20:01 A 22:00,41
MOQUEGUA,2022,22:01 A 24:00,49
MOQUEGUA,2023,00:01 A 02:00,35
MOQUEGUA,2023,02:01 A 04:00,39
MOQUEGUA,2023,04:01 A 06:00,54
MOQUEGUA,2023,06:01 A 08:00,81
MOQUEGUA,2023,08:01 A 10:00,92
MOQUEGUA,2023,10:01 A 12:00,75
MOQUEGUA,2023,12:01 A 14:00,59
MOQUEGUA,2023,14:01 A 16:00,64
MOQUEGUA,2023,16:01 A 18:00,57
MOQUEGUA,2023,18:01 A 20:00,75
MOQUEGUA,2023,20:01 A 22:00,63
MOQUEGUA,2023,22:01 A 24:00,60
MOQUEGUA,2024,00:01 A 02:00,11
MOQUEGUA,2024,02:01 A 04:00,26
MOQUEGUA,2024,04:01 A 06:00,42
MOQUEGUA,2024,06:01 A 08:00,69
MOQUEGUA,2024,08:01 A 10:00,58
MOQUEGUA,2024,10:01 A 12:00,53
MOQUEGUA,2024,12:01 A 14:00,40
MOQUEGUA,2024,14:01 A 16:00,57
MOQUEGUA,2024,16:01 A 18:00,50
MOQUEGUA,2024,18:01 A 20:00,68
MOQUEGUA,2024,20:01 A 22:00,55
MOQUEGUA,2024,22:01 A 24:00,35
PASCO,2008,08:00 A 14:00,42
PASCO,2008,14:00 A 20:00,73
PASCO,2008,20:00 A 02:00,58
PASCO,2008,02:00 A 08:00,32
PASCO,2009,08:00 A 14:00,24
PASCO,2009,14:00 A 20:00,27
PASCO,2009,20:00 A 02:00,20
PASCO,2009,02:00 A 08:00,19
PASCO,2010,08:00 A 14:00,57
PASCO,2010,14:00 A 20:00,62
PASCO,2010,20:00 A 02:00,40
PASCO,2010,02:00 A 08:00,22
PASCO,2011,08:00 A 14:00,57
PASCO,2011,14:00 A 20:00,78
PASCO,2011,20:00 A 02:00,40
PASCO,2011,02:00 A 08:00,41
PASCO,2012,08:00 A 14:00,39
PASCO,2012,14:00 A 20:00,58
PASCO,2012,20:00 A 02:00,19
PASCO,2012,02:00 A 08:00,27
PASCO,2013,08:00 A 14:00,26
PASCO,2013,14:00 A 20:00,33
PASCO,2013,20:00 A 02:00,20
PASCO,2013,02:00 A 08:00,11
PASCO,2014,08:00 A 14:00,22
PASCO,2014,14:00 A 20:00,15
PASCO,2014,20:00 A 02:00,7
PASCO,2014,02:00 A 08:00,6
PASCO,2015,00:01 A 02:00,2
PASCO,2015,02:01 A 04:00,2
PASCO,2015,04:01 A 06:00,8
PASCO,2015,06:01 A 08:00,10
PASCO,2015,08:01 A 10:00,14
PASCO,2015,10:01 A 12:00,8
PASCO,2015,12:01 A 14:00,9
PASCO,2015,14:01 A 16:00,11
PASCO,2015,16:01 A 18:00,11
PASCO,2015,18:01 A 20:00,10
PASCO,2015,20:01 A 22:00,9
PASCO,2015,22:01 A 24:00,1
PASCO,2016,00:01 A 02:00,2
PASCO,2016,02:01 A 04:00,3
PASCO,2016,04:01 A 06:00,3
PASCO,2016,06:01 A 08:00,1
PASCO,2016,08:01 A 10:00,5
PASCO,2016,10:01 A 12:00,4
PASCO,2016,12:01 A 14:00,5
PASCO,2016,14:01 A 16:00,5
PASCO,2016,16:01 A 18:00,7
PASCO,2016,18:01 A 20:00,2
PASCO,2016,20:01 A 22:00,7
PASCO,2016,22:01 A 24:00,0
PASCO,2017,00:01 A 02:00,4
PASCO,2017,02:01 A 04:00,6
PASCO,2017,04:01 A 06:00,8
PASCO,2017,06:01 A 08:00,9
PASCO,2017,08:01 A 10:00,15
PASCO,2017,10:01 A 12:00,11
PASCO,2017,12:01 A 14:00,12
PASCO,2017,14:01 A 16:00,17
PASCO,2017,16:01 A 18:00,17
PASCO,2017,18:01 A 20:00,10
PASCO,2017,20:01 A 22:00,6
PASCO,2017,22:01 A 24:00,6
PASCO,2018,00:01 A 02:00,6
PASCO,2018,02:01 A 04:00,10
PASCO,2018,04:01 A 06:00,36
PASCO,2018,06:01 A 08:00,21
PASCO,2018,08:01 A 10:00,24
PASCO,2018,10:01 A 12:00,16
PASCO,2018,12:01 A 14:00,28
PASCO,2018,14:01 A 16:00,38
PASCO,2018,16:01 A 18:00,26
PASCO,2018,18:01 A 20:00,20
PASCO,2018,20:01 A 22:00,23
PASCO,2018,22:01 A 24:00,10
PASCO,2019,00:01 A 02:00,21
PASCO,2019,02:01 A 04:00,24
PASCO,2019,04:01 A 06:00,54
PASCO,2019,06:01 A 08:00,46
PASCO,2019,08:01 A 10:00,56
PASCO,2019,10:01 A 12:00,58
PASCO,2019,12:01 A 14:00,54
PASCO,2019,14:01 A 16:00,50
PASCO,2019,16:01 A 18:00,72
PASCO,2019,18:01 A 20:00,56
PASCO,2019,20:01 A 22:00,36
PASCO,2019,22:01 A 24:00,25
PASCO,2020,00:01 A 02:00,12
PASCO,2020,02:01 A 04:00,8
PASCO,2020,04:01 A 06:00,24
PASCO,2020,06:01 A 08:00,23
PASCO,2020,08:01 A 10:00,34
PASCO,2020,10:01 A 12:00,27
PASCO,2020,12:01 A 14:00,52
PASCO,2020,14:01 A 16:00,33
PASCO,2020,16:01 A 18:00,36
PASCO,2020,18:01 A 20:00,31
PASCO,2020,20:01 A 22:00,29
PASCO,2020,22:01 A 24:00,19
PASCO,2021,00:01 A 02:00,25
PASCO,2021,02:01 A 04:00,9
PASCO,2021,04:01 A 06:00,16
PASCO,2021,06:01 A 08:00,17
PASCO,2021,08:01 A 10:00,32
PASCO,2021,10:01 A 12:00,27
PASCO,2021,12:01 A 14:00,23
PASCO,2021,14:01 A 16:00,26
PASCO,2021,16:01 A 18:00,31
PASCO,2021,18:01 A 20:00,34
PASCO,2021,20:01 A 22:00,35
PASCO,2021,22:01 A 24:00,23
PASCO,2022,00:01 A 02:00,9
PASCO,2022,02:01 A 04:00,18
PASCO,2022,04:01 A 06:00,13
PASCO,2022,06:01 A 08:00,29
PASCO,2022,08:01 A 10:00,24
PASCO,2022,10:01 A 12:00,32
PASCO,2022,12:01 A 14:00,40
PASCO,2022,14:01 A 16:00,43
PASCO,2022,16:01 A 18:00,46
PASCO,2022,18:01 A 20:00,33
PASCO,2022,20:01 A 22:00,25
PASCO,2022,22:01 A 24:00,15
PASCO,2023,00:01 A 02:00,15
PASCO,2023,02:01 A 04:00,28
PASCO,2023,04:01 A 06:00,23
PASCO,2023,06:01 A 08:00,23
PASCO,2023,08:01 A 10:00,21
PASCO,2023,10:01 A 12:00,23
PASCO,2023,12:01 A 14:00,28
PASCO,2023,14:01 A 16:00,28
PASCO,2023,16:01 A 18:00,31
PASCO,2023,18:01 A 20:00,31
PASCO,2023,20:01 A 22:00,33
PASCO,2023,22:01 A 24:00,20
PASCO,2024,00:01 A 02:00,17
PASCO,2024,02:01 A 04:00,36
PASCO,2024,04:01 A 06:00,26
PASCO,2024,06:01 A 08:00,43
PASCO,2024,08:01 A 10:00,17
PASCO,2024,10:01 A 12:00,23
PASCO,2024,12:01 A 14:00,34
PASCO,2024,14:01 A 16:00,36
PASCO,2024,16:01 A 18:00,30
PASCO,2024,18:01 A 20:00,50
PASCO,2024,20:01 A 22:00,31
PASCO,2024,22:01 A 24:00,38
PIURA,2008,08:00 A 14:00,419
PIURA,2008,14:00 A 20:00,506
PIURA,2008,20:00 A 02:00,394
PIURA,2008,02:00 A 08:00,266
PIURA,2009,08:00 A 14:00,435
PIURA,2009,14:00 A 20:00,525
PIURA,2009,20:00 A 02:00,373
PIURA,2009,02:00 A 08:00,260
PIURA,2010,08:00 A 14:00,459
PIURA,2010,14:00 A 20:00,703
PIURA,2010,20:00 A 02:00,453
PIURA,2010,02:00 A 08:00,239
PIURA,2011,08:00 A 14:00,457
PIURA,2011,14:00 A 20:00,600
PIURA,2011,20:00 A 02:00,494
PIURA,2011,02:00 A 08:00,273
PIURA,2012,08:00 A 14:00,907
PIURA,2012,14:00 A 20:00,956
PIURA,2012,20:00 A 02:00,917
PIURA,2012,02:00 A 08:00,520
PIURA,2013,08:00 A 14:00,1069
PIURA,2013,14:00 A 20:00,1285
PIURA,2013,20:00 A 02:00,1071
PIURA,2013,02:00 A 08:00,664
PIURA,2014,08:00 A 14:00,1128
PIURA,2014,14:00 A 20:00,1259
PIURA,2014,20:00 A 02:00,807
PIURA,2014,02:00 A 08:00,640
PIURA,2015,00:01 A 02:00,119
PIURA,2015,02:01 A 04:00,203
PIURA,2015,04:01 A 06:00,225
PIURA,2015,06:01 A 08:00,281
PIURA,2015,08:01 A 10:00,388
PIURA,2015,10:01 A 12:00,366
PIURA,2015,12:01 A 14:00,322
PIURA,2015,14:01 A 16:00,448
PIURA,2015,16:01 A 18:00,435
PIURA,2015,18:01 A 20:00,468
PIURA,2015,20:01 A 22:00,439
PIURA,2015,22:01 A 24:00,173
PIURA,2016,00:01 A 02:00,80
PIURA,2016,02:01 A 04:00,192
PIURA,2016,04:01 A 06:00,170
PIURA,2016,06:01 A 08:00,287
PIURA,2016,08:01 A 10:00,228
PIURA,2016,10:01 A 12:00,359
PIURA,2016,12:01 A 14:00,303
PIURA,2016,14:01 A 16:00,355
PIURA,2016,16:01 A 18:00,273
PIURA,2016,18:01 A 20:00,574
PIURA,2016,20:01 A 22:00,467
PIURA,2016,22:01 A 24:00,192
PIURA,2017,00:01 A 02:00,82
PIURA,2017,02:01 A 04:00,84
PIURA,2017,04:01 A 06:00,112
PIURA,2017,06:01 A 08:00,204
PIURA,2017,08:01 A 10:00,94
PIURA,2017,10:01 A 12:00,159
PIURA,2017,12:01 A 14:00,151
PIURA,2017,14:01 A 16:00,218
PIURA,2017,16:01 A 18:00,160
PIURA,2017,18:01 A 20:00,518
PIURA,2017,20:01 A 22:00,353
PIURA,2017,22:01 A 24:00,168
PIURA,2018,00:01 A 02:00,81
PIURA,2018,02:01 A 04:00,111
PIURA,2018,04:01 A 06:00,173
PIURA,2018,06:01 A 08:00,268
PIURA,2018,08:01 A 10:00,162
PIURA,2018,10:01 A 12:00,182
PIURA,2018,12:01 A 14:00,242
PIURA,2018,14:01 A 16:00,266
PIURA,2018,16:01 A 18:00,251
PIURA,2018,18:01 A 20:00,316
PIURA,2018,20:01 A 22:00,273
PIURA,2018,22:01 A 24:00,187
PIURA,2019,00:01 A 02:00,188
PIURA,2019,02:01 A 04:00,121
PIURA,2019,04:01 A 06:00,223
PIURA,2019,06:01 A 08:00,287
PIURA,2019,08:01 A 10:00,410
PIURA,2019,10:01 A 12:00,436
PIURA,2019,12:01 A 14:00,404
PIURA,2019,14:01 A 16:00,414
PIURA,2019,16:01 A 18:00,440
PIURA,2019,18:01 A 20:00,455
PIURA,2019,20:01 A 22:00,369
PIURA,2019,22:01 A 24:00,319
PIURA,2020,00:01 A 02:00,73
PIURA,2020,02:01 A 04:00,99
PIURA,2020,04:01 A 06:00,188
PIURA,2020,06:01 A 08:00,191
PIURA,2020,08:01 A 10:00,232
PIURA,2020,10:01 A 12:00,229
PIURA,2020,12:01 A 14:00,297
PIURA,2020,14:01 A 16:00,262
PIURA,2020,16:01 A 18:00,285
PIURA,2020,18:01 A 20:00,351
PIURA,2020,20:01 A 22:00,250
PIURA,2020,22:01 A 24:00,179
PIURA,2021,00:01 A 02:00,142
PIURA,2021,02:01 A 04:00,86
PIURA,2021,04:01 A 06:00,206
PIURA,2021,06:01 A 08:00,260
PIURA,2021,08:01 A 10:00,202
PIURA,2021,10:01 A 12:00,269
PIURA,2021,12:01 A 14:00,353
PIURA,2021,14:01 A 16:00,364
PIURA,2021,16:01 A 18:00,338
PIURA,2021,18:01 A 20:00,604
PIURA,2021,20:01 A 22:00,425
PIURA,2021,22:01 A 24:00,218
PIURA,2022,00:01 A 02:00,227
PIURA,2022,02:01 A 04:00,201
PIURA,2022,04:01 A 06:00,247
PIURA,2022,06:01 A 08:00,204
PIURA,2022,08:01 A 10:00,273
PIURA,2022,10:01 A 12:00,297
PIURA,2022,12:01 A 14:00,441
PIURA,2022,14:01 A 16:00,355
PIURA,2022,16:01 A 18:00,356
PIURA,2022,18:01 A 20:00,493
PIURA,2022,20:01 A 22:00,482
PIURA,2022,22:01 A 24:00,371
PIURA,2023,00:01 A 02:00,239
PIURA,2023,02:01 A 04:00,195
PIURA,2023,04:01 A 06:00,234
PIURA,2023,06:01 A 08:00,225
PIURA,2023,08:01 A 10:00,243
PIURA,2023,10:01 A 12:00,174
PIURA,2023,12:01 A 14:00,350
PIURA,2023,14:01 A 16:00,316
PIURA,2023,16:01 A 18:00,294
PIURA,2023,18:01 A 20:00,436
PIURA,2023,20:01 A 22:00,361
PIURA,2023,22:01 A 24:00,300
PIURA,2024,00:01 A 02:00,208
PIURA,2024,02:01 A 04:00,241
PIURA,2024,04:01 A 06:00,209
PIURA,2024,06:01 A 08:00,186
PIURA,2024,08:01 A 10:00,207
PIURA,2024,10:01 A 12:00,201
PIURA,2024,12:01 A 14:00,296
PIURA,2024,14:01 A 16:00,300
PIURA,2024,16:01 A 18:00,246
PIURA,2024,18:01 A 20:00,315
PIURA,2024,20:01 A 22:00,375
PIURA,2024,22:01 A 24:00,312
PUNO,2008,08:00 A 14:00,273
PUNO,2008,14:00 A 20:00,303
PUNO,2008,20:00 A 02:00,215
PUNO,2008,02:00 A 08:00,140
PUNO,2009,08:00 A 14:00,253
PUNO,2009,14:00 A 20:00,266
PUNO,2009,20:00 A 02:00,252
PUNO,2009,02:00 A 08:00,158
PUNO,2010,08:00 A 14:00,266
PUNO,2010,14:00 A 20:00,355
PUNO,2010,20:00 A 02:00,217
PUNO,2010,02:00 A 08:00,154
PUNO,2011,08:00 A 14:00,396
PUNO,2011,14:00 A 20:00,376
PUNO,2011,20:00 A 02:00,331
PUNO,2011,02:00 A 08:00,265
PUNO,2012,08:00 A 14:00,255
PUNO,2012,14:00 A 20:00,321
PUNO,2012,20:00 A 02:00,236
PUNO,2012,02:00 A 08:00,162
PUNO,2013,08:00 A 14:00,295
PUNO,2013,14:00 A 20:00,431
PUNO,2013,20:00 A 02:00,240
PUNO,2013,02:00 A 08:00,188
PUNO,2014,08:00 A 14:00,298
PUNO,2014,14:00 A 20:00,261
PUNO,2014,20:00 A 02:00,203
PUNO,2014,02:00 A 08:00,191
PUNO,2015,00:01 A 02:00,24
PUNO,2015,02:01 A 04:00,66
PUNO,2015,04:01 A 06:00,79
PUNO,2015,06:01 A 08:00,75
PUNO,2015,08:01 A 10:00,119
PUNO,2015,10:01 A 12:00,62
PUNO,2015,12:01 A 14:00,86
PUNO,2015,14:01 A 16:00,96
PUNO,2015,16:01 A 18:00,89
PUNO,2015,18:01 A 20:00,110
PUNO,2015,20:01 A 22:00,72
PUNO,2015,22:01 A 24:00,44
PUNO,2016,00:01 A 02:00,26
PUNO,2016,02:01 A 04:00,56
PUNO,2016,04:01 A 06:00,70
PUNO,2016,06:01 A 08:00,54
PUNO,2016,08:01 A 10:00,98
PUNO,2016,10:01 A 12:00,47
PUNO,2016,12:01 A 14:00,59
PUNO,2016,14:01 A 16:00,84
PUNO,2016,16:01 A 18:00,76
PUNO,2016,18:01 A 20:00,88
PUNO,2016,20:01 A 22:00,71
PUNO,2016,22:01 A 24:00,36
PUNO,2017,00:01 A 02:00,34
PUNO,2017,02:01 A 04:00,28
PUNO,2017,04:01 A 06:00,58
PUNO,2017,06:01 A 08:00,75
PUNO,2017,08:01 A 10:00,104
PUNO,2017,10:01 A 12:00,90
PUNO,2017,12:01 A 14:00,61
PUNO,2017,14:01 A 16:00,88
PUNO,2017,16:01 A 18:00,92
PUNO,2017,18:01 A 20:00,135
PUNO,2017,20:01 A 22:00,123
PUNO,2017,22:01 A 24:00,80
PUNO,2018,00:01 A 02:00,19
PUNO,2018,02:01 A 04:00,32
PUNO,2018,04:01 A 06:00,42
PUNO,2018,06:01 A 08:00,120
PUNO,2018,08:01 A 10:00,70
PUNO,2018,10:01 A 12:00,75
PUNO,2018,12:01 A 14:00,80
PUNO,2018,14:01 A 16:00,81
PUNO,2018,16:01 A 18:00,115
PUNO,2018,18:01 A 20:00,165
PUNO,2018,20:01 A 22:00,111
PUNO,2018,22:01 A 24:00,89
PUNO,2019,00:01 A 02:00,17
PUNO,2019,02:01 A 04:00,32
PUNO,2019,04:01 A 06:00,88
PUNO,2019,06:01 A 08:00,128
PUNO,2019,08:01 A 10:00,91
PUNO,2019,10:01 A 12:00,121
PUNO,2019,12:01 A 14:00,95
PUNO,2019,14:01 A 16:00,88
PUNO,2019,16:01 A 18:00,150
PUNO,2019,18:01 A 20:00,160
PUNO,2019,20:01 A 22:00,131
PUNO,2019,22:01 A 24:00,78
PUNO,2020,00:01 A 02:00,19
PUNO,2020,02:01 A 04:00,19
PUNO,2020,04:01 A 06:00,29
PUNO,2020,06:01 A 08:00,50
PUNO,2020,08:01 A 10:00,47
PUNO,2020,10:01 A 12:00,52
PUNO,2020,12:01 A 14:00,55
PUNO,2020,14:01 A 16:00,62
PUNO,2020,16:01 A 18:00,64
PUNO,2020,18:01 A 20:00,97
PUNO,2020,20:01 A 22:00,85
PUNO,2020,22:01 A 24:00,23
PUNO,2021,00:01 A 02:00,57
PUNO,2021,02:01 A 04:00,69
PUNO,2021,04:01 A 06:00,60
PUNO,2021,06:01 A 08:00,106
PUNO,2021,08:01 A 10:00,97
PUNO,2021,10:01 A 12:00,107
PUNO,2021,12:01 A 14:00,146
PUNO,2021,14:01 A 16:00,115
PUNO,2021,16:01 A 18:00,139
PUNO,2021,18:01 A 20:00,158
PUNO,2021,20:01 A 22:00,137
PUNO,2021,22:01 A 24:00,75
PUNO,2022,00:01 A 02:00,38
PUNO,2022,02:01 A 04:00,69
PUNO,2022,04:01 A 06:00,81
PUNO,2022,06:01 A 08:00,123
PUNO,2022,08:01 A 10:00,118
PUNO,2022,10:01 A 12:00,112
PUNO,2022,12:01 A 14:00,135
PUNO,2022,14:01 A 16:00,131
PUNO,2022,16:01 A 18:00,164
PUNO,2022,18:01 A 20:00,250
PUNO,2022,20:01 A 22:00,152
PUNO,2022,22:01 A 24:00,111
PUNO,2023,00:01 A 02:00,34
PUNO,2023,02:01 A 04:00,57
PUNO,2023,04:01 A 06:00,93
PUNO,2023,06:01 A 08:00,93
PUNO,2023,08:01 A 10:00,89
PUNO,2023,10:01 A 12:00,115
PUNO,2023,12:01 A 14:00,84
PUNO,2023,14:01 A 16:00,97
PUNO,2023,16:01 A 18:00,85
PUNO,2023,18:01 A 20:00,202
PUNO,2023,20:01 A 22:00,139
PUNO,2023,22:01 A 24:00,108
PUNO,2024,00:01 A 02:00,71
PUNO,2024,02:01 A 04:00,94
PUNO,2024,04:01 A 06:00,87
PUNO,2024,06:01 A 08:00,99
PUNO,2024,08:01 A 10:00,81
PUNO,2024,10:01 A 12:00,72
PUNO,2024,12:01 A 14:00,62
PUNO,2024,14:01 A 16:00,82
PUNO,2024,16:01 A 18:00,159
PUNO,2024,18:01 A 20:00,115
PUNO,2024,20:01 A 22:00,177
PUNO,2024,22:01 A 24:00,188
SAN MARTIN,2008,08:00 A 14:00,110
SAN MARTIN,2008,14:00 A 20:00,166
SAN MARTIN,2008,20:00 A 02:00,122
SAN MARTIN,2008,02:00 A 08:00,93
SAN MARTIN,2009,08:00 A 14:00,94
SAN MARTIN,2009,14:00 A 20:00,119
SAN MARTIN,2009,20:00 A 02:00,132
SAN MARTIN,2009,02:00 A 08:00,37
SAN MARTIN,2010,08:00 A 14:00,178
SAN MARTIN,2010,14:00 A 20:00,260
SAN MARTIN,2010,20:00 A 02:00,209
SAN MARTIN,2010,02:00 A 08:00,185
SAN MARTIN,2011,08:00 A 14:00,170
SAN MARTIN,2011,14:00 A 20:00,299
SAN MARTIN,2011,20:00 A 02:00,275
SAN MARTIN,2011,02:00 A 08:00,167
SAN MARTIN,2012,08:00 A 14:00,256
SAN MARTIN,2012,14:00 A 20:00,338
SAN MARTIN,2012,20:00 A 02:00,310
SAN MARTIN,2012,02:00 A 08:00,153
SAN MARTIN,2013,08:00 A 14:00,346
SAN MARTIN,2013,14:00 A 20:00,455
SAN MARTIN,2013,20:00 A 02:00,268
SAN MARTIN,2013,02:00 A 08:00,212
