codigo_siniestro,codigo_vehiculo,codigo_persona,fecha_siniestro,hora_siniestro,departamento,provincia,distrito,latitud,longitud,zona,clase_siniestro,causa_factor_principal,vehiculo,modalidad_transporte,estado_soat,tipo_persona,gravedad,edad,sexo
A-2021-01-283,V-2021-01-283-1,P-2021-01-283-1-3,2021-01-18,12:15,PUNO,SANDIA,SANDIA,-14.320530785831728,-69.46549582332315,URBANA,ESPECIAL,INFRAESTRUCTURA Y ENTORNO VIAL,CAMIONETA PICK UP,PARTICULAR,VIGENTE,PASAJERO,LESIONADO,27.0,MASCULINO
A-2021-01-283,V-2021-01-283-1,P-2021-01-283-1-4,2021-01-18,12:15,PUNO,SANDIA,SANDIA,-14.320530785831728,-69.46549582332315,URBANA,ESPECIAL,INFRAESTRUCTURA Y ENTORNO VIAL,CAMIONETA PICK UP,PARTICULAR,VIGENTE,PASAJERO,LESIONADO,59.0,MASCULINO
A-2021-01-240,V-2021-01-240-1,P-2021-01-240-1-1,2021-01-18,13:30,PUNO,SAN ROMAN,SAN MIGUEL,-15.4318244,-70.1419972,RURAL,CHOQUE,NEGLIGENCIA DEL CONDUCTOR,CAMIONETA RURAL,PARTICULAR,NO REGISTRA,CONDUCTOR,LESIONADO,35.0,MASCULINO
A-2021-01-240,V-2021-01-240-1,P-2021-01-240-1-2,2021-01-18,13:30,PUNO,SAN ROMAN,SAN MIGUEL,-15.4318244,-70.1419972,RURAL,CHOQUE,NEGLIGENCIA DEL CONDUCTOR,CAMIONETA RURAL,PARTICULAR,NO REGISTRA,PASAJERO,FALLECIDO,67.0,MASCULINO
A-2021-01-240,V-2021-01-240-1,P-2021-01-240-1-3,2021-01-18,13:30,PUNO,SAN ROMAN,SAN MIGUEL,-15.4318244,-70.1419972,RURAL,CHOQUE,NEGLIGENCIA DEL CONDUCTOR,CAMIONETA RURAL,PARTICULAR,NO REGISTRA,PASAJERO,FALLECIDO,37.0,MASCULINO
A-2021-01-240,V-2021-01-240-1,P-2021-01-240-1-4,2021-01-18,13:30,PUNO,SAN ROMAN,SAN MIGUEL,-15.4318244,-70.1419972,RURAL,CHOQUE,NEGLIGENCIA DEL CONDUCTOR,CAMIONETA RURAL,PARTICULAR,NO REGISTRA,PASAJERO,LESIONADO,18.0,MASCULINO
A-2021-01-240,V-2021-01-240-2,P-2021-01-240-2-1,2021-01-18,13:30,PUNO,SAN ROMAN,SAN MIGUEL,-15.4318244,-70.1419972,RURAL,CHOQUE,NEGLIGENCIA DEL CONDUCTOR,CAMIONETA RURAL,PUBLICO URBANO,NO REGISTRA,CONDUCTOR,ILESO,36.0,MASCULINO
A-2021-01-241,V-2021-01-241-1,P-2021-01-241-1-1,2021-01-19,07:00,JUNIN,JAUJA,PARCO,-11.7990963,-75.5462135,URBANA,ATROPELLO,IMPRUDENCIA DEL PEATÓN,AUTOMÓVIL,PARTICULAR,VIGENTE,CONDUCTOR,ILESO,61.0,MASCULINO
A-2021-01-241,V-2021-01-241-1,P-2021-01-241-1-2,2021-01-19,07:00,JUNIN,JAUJA,PARCO,-11.7990963,-75.5462135,URBANA,ATROPELLO,IMPRUDENCIA DEL PEATÓN,AUTOMÓVIL,PARTICULAR,VIGENTE,PEATÓN,FALLECIDO,77.0,FEMENINO
A-2021-01-270,V-2021-01-270-1,P-2021-01-270-1-1,2021-01-19,09:30,LIMA,LIMA,LURIGANCHO,-12.017421,-76.946914,URBANA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ÓMNIBUS,REGULAR(INTERPROVINCIAL),VIGENTE,CONDUCTOR,NO SE CONOCE,31.0,MASCULINO
A-2021-01-270,V-2021-01-270-1,P-2021-01-270-1-2,2021-01-19,09:30,LIMA,LIMA,LURIGANCHO,-12.017421,-76.946914,URBANA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ÓMNIBUS,REGULAR(INTERPROVINCIAL),VIGENTE,PASAJERO,FALLECIDO,36.0,MASCULINO
A-2021-01-270,V-2021-01-270-1,P-2021-01-270-1-3,2021-01-19,09:30,LIMA,LIMA,LURIGANCHO,-12.017421,-76.946914,URBANA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ÓMNIBUS,REGULAR(INTERPROVINCIAL),VIGENTE,PASAJERO,LESIONADO,26.0,FEMENINO
A-2021-01-270,V-2021-01-270-1,P-2021-01-270-1-4,2021-01-19,09:30,LIMA,LIMA,LURIGANCHO,-12.017421,-76.946914,URBANA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ÓMNIBUS,REGULAR(INTERPROVINCIAL),VIGENTE,PASAJERO,LESIONADO,35.0,MASCULINO
A-2021-01-270,V-2021-01-270-1,P-2021-01-270-1-5,2021-01-19,09:30,LIMA,LIMA,LURIGANCHO,-12.017421,-76.946914,URBANA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ÓMNIBUS,REGULAR(INTERPROVINCIAL),VIGENTE,PASAJERO,LESIONADO,13.0,MASCULINO
A-2021-01-270,V-2021-01-270-2,P-2021-01-270-2-1,2021-01-19,09:30,LIMA,LIMA,LURIGANCHO,-12.017421,-76.946914,URBANA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,CAMIÓN,PARTICULAR,VIGENTE,CONDUCTOR,LESIONADO,50.0,MASCULINO
A-2021-01-331,V-2021-01-331-1,P-2021-01-331-1-1,2021-01-19,10:30,LAMBAYEQUE,LAMBAYEQUE,OLMOS,-5.798397,-79.835812,RURAL,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,MOTOCICLETA,PARTICULAR,VIGENTE,CONDUCTOR,ILESO,25.0,MASCULINO
A-2021-01-331,V-2021-01-331-1,P-2021-01-331-1-2,2021-01-19,10:30,LAMBAYEQUE,LAMBAYEQUE,OLMOS,-5.798397,-79.835812,RURAL,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,MOTOCICLETA,PARTICULAR,VIGENTE,PEATÓN,FALLECIDO,4.0,FEMENINO
A-2021-01-403,V-2021-01-403-1,P-2021-01-403-1-1,2021-01-19,10:31,CUSCO,QUISPICANCHI,CAMANTI,-13.185256374970326,-70.42503835104611,RURAL,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,TRIMOTO CARGA,CARGA,NO REGISTRA,CONDUCTOR,FALLECIDO,34.0,MASCULINO
A-2021-01-344,V-2021-01-344-1,P-2021-01-344-1-1,2021-01-19,20:30,AREQUIPA,CARAVELI,CHALA,-15.848355,-74.258278,URBANA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,AUTOMÓVIL,PARTICULAR,VIGENTE,CONDUCTOR,NO SE CONOCE,23.0,MASCULINO
A-2021-01-344,V-2021-01-344-1,P-2021-01-344-1-2,2021-01-19,20:30,AREQUIPA,CARAVELI,CHALA,-15.848355,-74.258278,URBANA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,AUTOMÓVIL,PARTICULAR,VIGENTE,PEATÓN,FALLECIDO,45.0,MASCULINO
A-2021-01-149,V-2021-01-149-1,P-2021-01-149-1-1,2021-01-19,21:21,ICA,ICA,SALAS,-14.001949,-75.767842,URBANA,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,CONDUCTOR,FALLECIDO,26.0,MASCULINO
A-2021-01-149,V-2021-01-149-1,P-2021-01-149-1-2,2021-01-19,21:21,ICA,ICA,SALAS,-14.001949,-75.767842,URBANA,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,PASAJERO,LESIONADO,26.0,MASCULINO
A-2021-01-161,V-2021-01-161-1,P-2021-01-161-1-1,2021-01-21,14:00,PIURA,MORROPON,BUENOS AIRES,-5.283625,-79.9524199,RURAL,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,TRIMOTO CARGA,CARGA,NO REGISTRA,CONDUCTOR,FALLECIDO,41.0,FEMENINO
A-2021-01-161,V-2021-01-161-1,P-2021-01-161-1-2,2021-01-21,14:00,PIURA,MORROPON,BUENOS AIRES,-5.283625,-79.9524199,RURAL,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,TRIMOTO CARGA,CARGA,NO REGISTRA,PASAJERO,LESIONADO,67.0,MASCULINO
A-2021-01-161,V-2021-01-161-1,P-2021-01-161-1-3,2021-01-21,14:00,PIURA,MORROPON,BUENOS AIRES,-5.283625,-79.9524199,RURAL,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,TRIMOTO CARGA,CARGA,NO REGISTRA,PASAJERO,LESIONADO,67.0,MASCULINO
A-2021-01-161,V-2021-01-161-1,P-2021-01-161-1-4,2021-01-21,14:00,PIURA,MORROPON,BUENOS AIRES,-5.283625,-79.9524199,RURAL,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,TRIMOTO CARGA,CARGA,NO REGISTRA,PASAJERO,LESIONADO,35.0,MASCULINO
A-2021-01-177,V-2021-01-177-1,P-2021-01-177-1-1,2021-01-21,16:40,ICA,ICA,SANTIAGO,-14.33265468433435,-75.664020917132,URBANA,DESPISTE,NEGLIGENCIA DEL CONDUCTOR,CAMIONETA PICK UP,PARTICULAR,NO REGISTRA,CONDUCTOR,ILESO,22.0,MASCULINO
A-2021-01-177,V-2021-01-177-1,P-2021-01-177-1-2,2021-01-21,16:40,ICA,ICA,SANTIAGO,-14.33265468433435,-75.664020917132,URBANA,DESPISTE,NEGLIGENCIA DEL CONDUCTOR,CAMIONETA PICK UP,PARTICULAR,NO REGISTRA,PASAJERO,FALLECIDO,59.0,FEMENINO
A-2021-01-177,V-2021-01-177-1,P-2021-01-177-1-3,2021-01-21,16:40,ICA,ICA,SANTIAGO,-14.33265468433435,-75.664020917132,URBANA,DESPISTE,NEGLIGENCIA DEL CONDUCTOR,CAMIONETA PICK UP,PARTICULAR,NO REGISTRA,PASAJERO,LESIONADO,34.0,FEMENINO
A-2021-01-177,V-2021-01-177-1,P-2021-01-177-1-4,2021-01-21,16:40,ICA,ICA,SANTIAGO,-14.33265468433435,-75.664020917132,URBANA,DESPISTE,NEGLIGENCIA DEL CONDUCTOR,CAMIONETA PICK UP,PARTICULAR,NO REGISTRA,PASAJERO,LESIONADO,7.0,MASCULINO
A-2021-01-177,V-2021-01-177-1,P-2021-01-177-1-5,2021-01-21,16:40,ICA,ICA,SANTIAGO,-14.33265468433435,-75.664020917132,URBANA,DESPISTE,NEGLIGENCIA DEL CONDUCTOR,CAMIONETA PICK UP,PARTICULAR,NO REGISTRA,PASAJERO,LESIONADO,13.0,MASCULINO
A-2021-01-308,V-2021-01-308-1,P-2021-01-308-1-1,2021-01-21,16:30,JUNIN,JUNIN,CARHUAMAYO,-10.9409313,-76.0498808,RURAL,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,CAMIÓN,CARGA,VIGENTE,CONDUCTOR,ILESO,28.0,MASCULINO
A-2021-01-308,V-2021-01-308-1,P-2021-01-308-1-2,2021-01-21,16:30,JUNIN,JUNIN,CARHUAMAYO,-10.9409313,-76.0498808,RURAL,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,CAMIÓN,CARGA,VIGENTE,PEATÓN,FALLECIDO,17.0,MASCULINO
A-2021-01-323,V-2021-01-323-1,P-2021-01-323-1-1,2021-01-21,17:30,PIURA,SULLANA,SULLANA,-4.911118771722453,-80.69726784119618,URBANA,ATROPELLO,IMPRUDENCIA DEL PEATÓN,REMOLCADOR-SEMIREMOLQUE,CARGA,VIGENTE,CONDUCTOR,ILESO,54.0,MASCULINO
A-2021-01-323,V-2021-01-323-1,P-2021-01-323-1-2,2021-01-21,17:30,PIURA,SULLANA,SULLANA,-4.911118771722453,-80.69726784119618,URBANA,ATROPELLO,IMPRUDENCIA DEL PEATÓN,REMOLCADOR-SEMIREMOLQUE,CARGA,VIGENTE,PEATÓN,FALLECIDO,,MASCULINO
A-2021-01-157,V-2021-01-157-1,P-2021-01-157-1-1,2021-01-21,18:40,JUNIN,HUANCAYO,CHILCA,-12.0831302,-75.2030827,URBANA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,REMOLCADOR-SEMIREMOLQUE,CARGA,VIGENTE,CONDUCTOR,ILESO,60.0,MASCULINO
A-2021-01-157,V-2021-01-157-1,P-2021-01-157-1-2,2021-01-21,18:40,JUNIN,HUANCAYO,CHILCA,-12.0831302,-75.2030827,URBANA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,REMOLCADOR-SEMIREMOLQUE,CARGA,VIGENTE,PEATÓN,FALLECIDO,31.0,MASCULINO
A-2021-01-246,V-2021-01-246-1,P-2021-01-246-1-1,2021-01-22,16:00,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,-12.551354,-74.5466811,RURAL,CHOQUE,EN PROCESO DE INVESTIGACIÓN,MOTOCICLETA,PARTICULAR,VIGENTE,CONDUCTOR,LESIONADO,21.0,MASCULINO
A-2021-01-246,V-2021-01-246-1,P-2021-01-246-1-2,2021-01-22,16:00,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,-12.551354,-74.5466811,RURAL,CHOQUE,EN PROCESO DE INVESTIGACIÓN,MOTOCICLETA,PARTICULAR,VIGENTE,PASAJERO,FALLECIDO,9.0,MASCULINO
A-2021-01-246,V-2021-01-246-1,P-2021-01-246-1-3,2021-01-22,16:00,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,-12.551354,-74.5466811,RURAL,CHOQUE,EN PROCESO DE INVESTIGACIÓN,MOTOCICLETA,PARTICULAR,VIGENTE,PASAJERO,LESIONADO,33.0,FEMENINO
A-2021-01-246,V-2021-01-246-2,P-2021-01-246-2-1,2021-01-22,16:00,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,-12.551354,-74.5466811,RURAL,CHOQUE,EN PROCESO DE INVESTIGACIÓN,CAMIÓN,CARGA,VIGENTE,CONDUCTOR,ILESO,37.0,MASCULINO
A-2021-01-170,V-2021-01-170-1,P-2021-01-170-1-1,2021-01-22,21:00,AREQUIPA,AREQUIPA,CERRO COLORADO,-16.3180079,-71.6027605,URBANA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,CONDUCTOR,FALLECIDO,40.0,MASCULINO
A-2021-01-170,V-2021-01-170-2,P-2021-01-170-2-1,2021-01-22,21:00,AREQUIPA,AREQUIPA,CERRO COLORADO,-16.3180079,-71.6027605,URBANA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,REMOLCADOR-SEMIREMOLQUE,CARGA,VIGENTE,CONDUCTOR,ILESO,50.0,MASCULINO
A-2021-01-205,V-2021-01-205-1,P-2021-01-205-1-1,2021-01-23,02:47,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,-18.050638,-70.251433,URBANA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,MOTOCICLETA,PARTICULAR,VIGENTE,CONDUCTOR,LESIONADO,26.0,FEMENINO
A-2021-01-205,V-2021-01-205-1,P-2021-01-205-1-2,2021-01-23,02:47,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,-18.050638,-70.251433,URBANA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,MOTOCICLETA,PARTICULAR,VIGENTE,PASAJERO,FALLECIDO,,NO INDICA
A-2021-01-205,V-2021-01-205-2,P-2021-01-205-2-1,2021-01-23,02:47,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,-18.050638,-70.251433,URBANA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,MOTOCICLETA,PARTICULAR,VIGENTE,CONDUCTOR,LESIONADO,23.0,MASCULINO
A-2021-01-301,V-2021-01-301-1,P-2021-01-301-1-1,2021-01-23,06:00,JUNIN,CONCEPCION,CONCEPCION,-11.9108847,-75.3279751,URBANA,CHOQUE FUGA,EN PROCESO DE INVESTIGACIÓN,CAMIÓN,OTRO,VIGENTE,CONDUCTOR,ILESO,36.0,MASCULINO
A-2021-01-301,V-2021-01-301-1,P-2021-01-301-1-2,2021-01-23,06:00,JUNIN,CONCEPCION,CONCEPCION,-11.9108847,-75.3279751,URBANA,CHOQUE FUGA,EN PROCESO DE INVESTIGACIÓN,CAMIÓN,OTRO,VIGENTE,PEATÓN,FALLECIDO,47.0,FEMENINO
A-2021-01-301,V-2021-01-301-2,P-2021-01-301-2-1,2021-01-23,06:00,JUNIN,CONCEPCION,CONCEPCION,-11.9108847,-75.3279751,URBANA,CHOQUE FUGA,EN PROCESO DE INVESTIGACIÓN,TRICICLO NO MOTORIZADO,PARTICULAR,VIGENTE,PASAJERO,LESIONADO,10.0,MASCULINO
A-2021-01-301,V-2021-01-301-2,P-2021-01-301-2-2,2021-01-23,06:00,JUNIN,CONCEPCION,CONCEPCION,-11.9108847,-75.3279751,URBANA,CHOQUE FUGA,EN PROCESO DE INVESTIGACIÓN,TRICICLO NO MOTORIZADO,PARTICULAR,VIGENTE,SIN CONDUCTOR,NO SE CONOCE,,NO INDICA
A-2021-01-287,V-2021-01-287-1,P-2021-01-287-1-1,2021-01-23,07:00,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,-14.90459240150889,-69.7541340962868,RURAL,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,NO REGISTRA,CONDUCTOR,ILESO,31.0,MASCULINO
A-2021-01-287,V-2021-01-287-1,P-2021-01-287-1-2,2021-01-23,07:00,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,-14.90459240150889,-69.7541340962868,RURAL,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,NO REGISTRA,PASAJERO,FALLECIDO,27.0,MASCULINO
A-2021-01-287,V-2021-01-287-1,P-2021-01-287-1-3,2021-01-23,07:00,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,-14.90459240150889,-69.7541340962868,RURAL,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,NO REGISTRA,PASAJERO,LESIONADO,32.0,FEMENINO
A-2021-01-287,V-2021-01-287-1,P-2021-01-287-1-4,2021-01-23,07:00,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,-14.90459240150889,-69.7541340962868,RURAL,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,NO REGISTRA,PASAJERO,LESIONADO,7.0,MASCULINO
A-2021-01-287,V-2021-01-287-2,P-2021-01-287-2-1,2021-01-23,07:00,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,-14.90459240150889,-69.7541340962868,RURAL,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,CAMIONETA RURAL,PARTICULAR,NO REGISTRA,CONDUCTOR,ILESO,36.0,MASCULINO
A-2021-01-362,V-2021-01-362-1,P-2021-01-362-1-1,2021-01-23,08:31,AYACUCHO,HUAMANGA,VINCHOS,-13.341398,-74.538772,URBANA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,REMOLCADOR-SEMIREMOLQUE,CARGA,VIGENTE,CONDUCTOR,LESIONADO,58.0,MASCULINO
A-2021-01-362,V-2021-01-362-2,P-2021-01-362-2-1,2021-01-23,08:31,AYACUCHO,HUAMANGA,VINCHOS,-13.341398,-74.538772,URBANA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,CAMIÓN,CARGA,VIGENTE,CONDUCTOR,FALLECIDO,33.0,MASCULINO
A-2021-01-271,V-2021-01-271-1,P-2021-01-271-1-1,2021-01-23,13:00,LIMA,LIMA,LOS OLIVOS,-11.991702,-77.070611,URBANA,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,MOTOCICLETA,PARTICULAR,VIGENTE,CONDUCTOR,NO SE CONOCE,42.0,MASCULINO
A-2021-01-271,V-2021-01-271-1,P-2021-01-271-1-2,2021-01-23,13:00,LIMA,LIMA,LOS OLIVOS,-11.991702,-77.070611,URBANA,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,MOTOCICLETA,PARTICULAR,VIGENTE,PEATÓN,FALLECIDO,68.0,MASCULINO
A-2021-01-272,V-2021-01-272-1,P-2021-01-272-1-1,2021-01-23,17:35,LIMA,LIMA,PUENTE PIEDRA,-11.897187,-77.067866,URBANA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,REMOLCADOR-SEMIREMOLQUE,CARGA,VIGENTE,CONDUCTOR,NO SE CONOCE,44.0,MASCULINO
A-2021-01-272,V-2021-01-272-1,P-2021-01-272-1-2,2021-01-23,17:35,LIMA,LIMA,PUENTE PIEDRA,-11.897187,-77.067866,URBANA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,REMOLCADOR-SEMIREMOLQUE,CARGA,VIGENTE,PEATÓN,FALLECIDO,31.0,MASCULINO
A-2021-01-218,V-2021-01-218-1,P-2021-01-218-1-1,2021-01-23,19:50,CUSCO,URUBAMBA,OLLANTAYTAMBO,-13.258314,-72.250823,RURAL,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,STATION WAGON,PARTICULAR,VIGENTE,CONDUCTOR,ILESO,23.0,MASCULINO
A-2021-01-218,V-2021-01-218-1,P-2021-01-218-1-2,2021-01-23,19:50,CUSCO,URUBAMBA,OLLANTAYTAMBO,-13.258314,-72.250823,RURAL,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,STATION WAGON,PARTICULAR,VIGENTE,PEATÓN,FALLECIDO,49.0,FEMENINO
A-2021-01-244,V-2021-01-244-1,P-2021-01-244-1-1,2021-01-23,19:30,HUANCAVELICA,HUAYTARA,OCOYO,-13.968207,-75.049075,RURAL,VOLCADURA,INFRAESTRUCTURA Y ENTORNO VIAL,CAMIONETA PICK UP,PARTICULAR,VIGENTE,CONDUCTOR,FALLECIDO,43.0,MASCULINO
A-2021-01-244,V-2021-01-244-1,P-2021-01-244-1-2,2021-01-23,19:30,HUANCAVELICA,HUAYTARA,OCOYO,-13.968207,-75.049075,RURAL,VOLCADURA,INFRAESTRUCTURA Y ENTORNO VIAL,CAMIONETA PICK UP,PARTICULAR,VIGENTE,PASAJERO,FALLECIDO,37.0,MASCULINO
A-2021-01-244,V-2021-01-244-1,P-2021-01-244-1-3,2021-01-23,19:30,HUANCAVELICA,HUAYTARA,OCOYO,-13.968207,-75.049075,RURAL,VOLCADURA,INFRAESTRUCTURA Y ENTORNO VIAL,CAMIONETA PICK UP,PARTICULAR,VIGENTE,PASAJERO,LESIONADO,32.0,MASCULINO
A-2021-01-244,V-2021-01-244-1,P-2021-01-244-1-4,2021-01-23,19:30,HUANCAVELICA,HUAYTARA,OCOYO,-13.968207,-75.049075,RURAL,VOLCADURA,INFRAESTRUCTURA Y ENTORNO VIAL,CAMIONETA PICK UP,PARTICULAR,VIGENTE,PASAJERO,LESIONADO,20.0,MASCULINO
A-2021-01-244,V-2021-01-244-1,P-2021-01-244-1-5,2021-01-23,19:30,HUANCAVELICA,HUAYTARA,OCOYO,-13.968207,-75.049075,RURAL,VOLCADURA,INFRAESTRUCTURA Y ENTORNO VIAL,CAMIONETA PICK UP,PARTICULAR,VIGENTE,PASAJERO,LESIONADO,27.0,MASCULINO
A-2021-01-244,V-2021-01-244-1,P-2021-01-244-1-6,2021-01-23,19:30,HUANCAVELICA,HUAYTARA,OCOYO,-13.968207,-75.049075,RURAL,VOLCADURA,INFRAESTRUCTURA Y ENTORNO VIAL,CAMIONETA PICK UP,PARTICULAR,VIGENTE,PASAJERO,LESIONADO,27.0,MASCULINO
A-2021-01-176,V-2021-01-176-1,P-2021-01-176-1-1,2021-01-23,20:25,AREQUIPA,AREQUIPA,CERRO COLORADO,-16.3944495,-71.5835,URBANA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,CAMIONETA PICK UP,PARTICULAR,VIGENTE,CONDUCTOR,ILESO,42.0,MASCULINO
A-2021-01-176,V-2021-01-176-1,P-2021-01-176-1-2,2021-01-23,20:25,AREQUIPA,AREQUIPA,CERRO COLORADO,-16.3944495,-71.5835,URBANA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,CAMIONETA PICK UP,PARTICULAR,VIGENTE,PEATÓN,FALLECIDO,59.0,MASCULINO
A-2021-01-176,V-2021-01-176-1,P-2021-01-176-1-3,2021-01-23,20:25,AREQUIPA,AREQUIPA,CERRO COLORADO,-16.3944495,-71.5835,URBANA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,CAMIONETA PICK UP,PARTICULAR,VIGENTE,PEATÓN,FALLECIDO,8.0,FEMENINO
A-2021-01-198,V-2021-01-198-1,P-2021-01-198-1-1,2021-01-23,23:30,CUSCO,CANCHIS,MARANGANI,-14.304823,-71.000242,RURAL,ATROPELLO FUGA,NEGLIGENCIA DEL CONDUCTOR,VEHICULO NO IDENTIFICADO,NO CORRESPONDE,NO APLICA,PEATÓN,FALLECIDO,61.0,MASCULINO
A-2021-01-198,V-2021-01-198-1,P-2021-01-198-1-2,2021-01-23,23:30,CUSCO,CANCHIS,MARANGANI,-14.304823,-71.000242,RURAL,ATROPELLO FUGA,NEGLIGENCIA DEL CONDUCTOR,VEHICULO NO IDENTIFICADO,NO CORRESPONDE,NO APLICA,CONDUCTOR FUGADO,NO SE CONOCE,,NO INDICA
A-2021-01-199,V-2021-01-199-1,P-2021-01-199-1-1,2021-01-24,02:10,ICA,ICA,SANTIAGO,-14.278243270178807,-75.68278177837077,URBANA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,MOTOCICLETA,PARTICULAR,NO REGISTRA,CONDUCTOR,FALLECIDO,24.0,MASCULINO
A-2021-01-199,V-2021-01-199-2,P-2021-01-199-2-1,2021-01-24,02:10,ICA,ICA,SANTIAGO,-14.278243270178807,-75.68278177837077,URBANA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ÓMNIBUS,REGULAR(INTERPROVINCIAL),NO REGISTRA,CONDUCTOR,ILESO,60.0,MASCULINO
A-2021-01-193,V-2021-01-193-1,P-2021-01-193-1-1,2021-01-24,08:20,SAN MARTIN,PICOTA,PICOTA,-6.9250035300956325,-76.34251605692607,RURAL,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,AUTOMÓVIL,PUBLICO URBANO,VIGENTE,CONDUCTOR,ILESO,38.0,MASCULINO
A-2021-01-193,V-2021-01-193-1,P-2021-01-193-1-2,2021-01-24,08:20,SAN MARTIN,PICOTA,PICOTA,-6.9250035300956325,-76.34251605692607,RURAL,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,AUTOMÓVIL,PUBLICO URBANO,VIGENTE,PASAJERO,LESIONADO,55.0,MASCULINO
A-2021-01-193,V-2021-01-193-2,P-2021-01-193-2-1,2021-01-24,08:20,SAN MARTIN,PICOTA,PICOTA,-6.9250035300956325,-76.34251605692607,RURAL,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,CONDUCTOR,LESIONADO,27.0,MASCULINO
A-2021-01-193,V-2021-01-193-2,P-2021-01-193-2-2,2021-01-24,08:20,SAN MARTIN,PICOTA,PICOTA,-6.9250035300956325,-76.34251605692607,RURAL,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,PASAJERO,LESIONADO,25.0,FEMENINO
A-2021-01-193,V-2021-01-193-2,P-2021-01-193-2-3,2021-01-24,08:20,SAN MARTIN,PICOTA,PICOTA,-6.9250035300956325,-76.34251605692607,RURAL,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,AUTOMÓVIL,PARTICULAR,VIGENTE,PASAJERO,FALLECIDO,52.0,MASCULINO
